MeterCode,Serial,PlantCode,DateTime,Quality,Stream,DataType,Energy,Units
212621678,212621678,ED011300257,12/09/2018 17:45,A,B1,Import Wh Total,108.2,kwh
212621678,212621678,ED011300257,12/09/2018 18:00,A,B1,Import Wh Total,175.6,kwh
212621678,212621678,ED011300257,12/09/2018 18:15,A,B1,Import Wh Total,172.3,kwh
212621678,212621678,ED011300257,12/09/2018 18:30,A,B1,Import Wh Total,191.7,kwh
212621678,212621678,ED011300257,12/09/2018 18:45,A,B1,Import Wh Total,172.5,kwh
212621678,212621678,ED011300257,12/09/2018 19:00,A,B1,Import Wh Total,129,kwh
212621678,212621678,ED011300257,12/09/2018 19:15,A,B1,Import Wh Total,135,kwh
212621678,212621678,ED011300257,12/09/2018 19:30,A,B1,Import Wh Total,121.9,kwh
212621678,212621678,ED011300257,12/09/2018 19:45,A,B1,Import Wh Total,128.2,kwh
212621678,212621678,ED011300257,12/09/2018 20:00,A,B1,Import Wh Total,113.6,kwh
212621678,212621678,ED011300257,12/09/2018 20:15,A,B1,Import Wh Total,106.1,kwh
212621678,212621678,ED011300257,12/09/2018 20:30,A,B1,Import Wh Total,110.1,kwh
212621678,212621678,ED011300257,12/09/2018 20:45,A,B1,Import Wh Total,149.9,kwh
212621678,212621678,ED011300257,12/09/2018 21:00,A,B1,Import Wh Total,169.9,kwh
212621678,212621678,ED011300257,12/09/2018 21:15,A,B1,Import Wh Total,180.9,kwh
212621678,212621678,ED011300257,12/09/2018 21:30,A,B1,Import Wh Total,186,kwh
212621678,212621678,ED011300257,12/09/2018 21:45,A,B1,Import Wh Total,122.1,kwh
212621678,212621678,ED011300257,12/09/2018 22:00,A,B1,Import Wh Total,175.5,kwh
212621678,212621678,ED011300257,12/09/2018 22:15,A,B1,Import Wh Total,157.4,kwh
212621678,212621678,ED011300257,12/09/2018 22:30,A,B1,Import Wh Total,114,kwh
212621678,212621678,ED011300257,12/09/2018 22:45,A,B1,Import Wh Total,100.8,kwh
212621678,212621678,ED011300257,12/09/2018 23:00,A,B1,Import Wh Total,119.2,kwh
212621678,212621678,ED011300257,12/09/2018 23:15,A,B1,Import Wh Total,131.5,kwh
212621678,212621678,ED011300257,12/09/2018 23:30,A,B1,Import Wh Total,139.3,kwh
212621678,212621678,ED011300257,12/09/2018 23:45,A,B1,Import Wh Total,104.8,kwh
212621678,212621678,ED011300257,12/09/2018 0:00,A,K1,Import varh Total,195.3,kvarh
212621678,212621678,ED011300257,12/09/2018 0:15,A,K1,Import varh Total,118,kvarh
212621678,212621678,ED011300257,12/09/2018 0:30,A,K1,Import varh Total,120.6,kvarh
212621678,212621678,ED011300257,12/09/2018 0:45,A,K1,Import varh Total,163.5,kvarh
212621678,212621678,ED011300257,12/09/2018 1:00,A,K1,Import varh Total,198.7,kvarh
212621678,212621678,ED011300257,12/09/2018 1:15,A,K1,Import varh Total,171.3,kvarh
212621678,212621678,ED011300257,12/09/2018 1:30,A,K1,Import varh Total,135,kvarh
212621678,212621678,ED011300257,12/09/2018 1:45,A,K1,Import varh Total,193.3,kvarh
212621678,212621678,ED011300257,12/09/2018 2:00,A,K1,Import varh Total,101.1,kvarh
212621678,212621678,ED011300257,12/09/2018 2:15,A,K1,Import varh Total,114.1,kvarh
212621678,212621678,ED011300257,12/09/2018 2:30,A,K1,Import varh Total,114.4,kvarh
212621678,212621678,ED011300257,12/09/2018 2:45,A,K1,Import varh Total,117.3,kvarh
212621678,212621678,ED011300257,12/09/2018 3:00,A,K1,Import varh Total,191,kvarh
212621678,212621678,ED011300257,12/09/2018 3:15,A,K1,Import varh Total,100.9,kvarh
212621678,212621678,ED011300257,12/09/2018 3:30,A,K1,Import varh Total,149.8,kvarh
212621678,212621678,ED011300257,12/09/2018 3:45,A,K1,Import varh Total,161.3,kvarh
212621678,212621678,ED011300257,12/09/2018 4:00,A,K1,Import varh Total,128,kvarh
212621678,212621678,ED011300257,12/09/2018 4:15,A,K1,Import varh Total,151.7,kvarh
212621678,212621678,ED011300257,12/09/2018 4:30,A,K1,Import varh Total,170.4,kvarh
212621678,212621678,ED011300257,12/09/2018 4:45,A,K1,Import varh Total,132.3,kvarh
212621678,212621678,ED011300257,12/09/2018 5:00,A,K1,Import varh Total,197.1,kvarh
212621678,212621678,ED011300257,12/09/2018 5:15,A,K1,Import varh Total,154.1,kvarh
212621678,212621678,ED011300257,12/09/2018 5:30,A,K1,Import varh Total,106.2,kvarh
212621678,212621678,ED011300257,12/09/2018 5:45,A,K1,Import varh Total,158.5,kvarh
212621678,212621678,ED011300257,12/09/2018 6:00,A,K1,Import varh Total,119.4,kvarh
212621678,212621678,ED011300257,12/09/2018 6:15,A,K1,Import varh Total,169.1,kvarh
212621678,212621678,ED011300257,12/09/2018 6:30,A,K1,Import varh Total,174,kvarh
212621678,212621678,ED011300257,12/09/2018 6:45,A,K1,Import varh Total,163.9,kvarh
212621678,212621678,ED011300257,12/09/2018 7:00,A,K1,Import varh Total,158.8,kvarh
212621678,212621678,ED011300257,12/09/2018 7:15,A,K1,Import varh Total,149,kvarh
212621678,212621678,ED011300257,12/09/2018 7:30,A,K1,Import varh Total,125.2,kvarh
212621678,212621678,ED011300257,12/09/2018 7:45,A,K1,Import varh Total,183.6,kvarh
212621678,212621678,ED011300257,12/09/2018 8:00,A,K1,Import varh Total,169.8,kvarh
212621678,212621678,ED011300257,12/09/2018 8:15,A,K1,Import varh Total,189.1,kvarh
212621678,212621678,ED011300257,12/09/2018 8:30,A,K1,Import varh Total,157.2,kvarh
212621678,212621678,ED011300257,12/09/2018 8:45,A,K1,Import varh Total,185.1,kvarh
212621678,212621678,ED011300257,12/09/2018 9:00,A,K1,Import varh Total,198.2,kvarh
212621678,212621678,ED011300257,12/09/2018 9:15,A,K1,Import varh Total,198.7,kvarh
212621678,212621678,ED011300257,12/09/2018 9:30,A,K1,Import varh Total,178.4,kvarh
212621678,212621678,ED011300257,12/09/2018 9:45,A,K1,Import varh Total,110.9,kvarh
212621678,212621678,ED011300257,12/09/2018 10:00,A,K1,Import varh Total,151,kvarh
212621678,212621678,ED011300257,12/09/2018 10:15,A,K1,Import varh Total,143.9,kvarh
212621678,212621678,ED011300257,12/09/2018 10:30,A,K1,Import varh Total,117.5,kvarh
212621678,212621678,ED011300257,12/09/2018 10:45,A,K1,Import varh Total,105.9,kvarh
212621678,212621678,ED011300257,12/09/2018 11:00,A,K1,Import varh Total,130.5,kvarh
212621678,212621678,ED011300257,12/09/2018 11:15,A,K1,Import varh Total,111.8,kvarh
212621678,212621678,ED011300257,12/09/2018 11:30,A,K1,Import varh Total,144,kvarh
212621678,212621678,ED011300257,12/09/2018 11:45,A,K1,Import varh Total,132.9,kvarh
212621678,212621678,ED011300257,12/09/2018 12:00,A,K1,Import varh Total,188.6,kvarh
212621678,212621678,ED011300257,12/09/2018 12:15,A,K1,Import varh Total,122.8,kvarh
212621678,212621678,ED011300257,12/09/2018 12:30,A,K1,Import varh Total,173.1,kvarh
212621678,212621678,ED011300257,12/09/2018 12:45,A,K1,Import varh Total,144.3,kvarh
212621678,212621678,ED011300257,12/09/2018 13:00,A,K1,Import varh Total,175.7,kvarh
212621678,212621678,ED011300257,12/09/2018 13:15,A,K1,Import varh Total,103.5,kvarh
212621678,212621678,ED011300257,12/09/2018 13:30,A,K1,Import varh Total,118.2,kvarh
212621678,212621678,ED011300257,12/09/2018 13:45,A,K1,Import varh Total,150.6,kvarh
212621678,212621678,ED011300257,12/09/2018 14:00,A,K1,Import varh Total,158.6,kvarh
212621678,212621678,ED011300257,12/09/2018 14:15,A,K1,Import varh Total,179.2,kvarh
212621678,212621678,ED011300257,12/09/2018 14:30,A,K1,Import varh Total,187,kvarh
212621678,212621678,ED011300257,12/09/2018 14:45,A,K1,Import varh Total,196,kvarh
212621678,212621678,ED011300257,12/09/2018 15:00,A,K1,Import varh Total,101,kvarh
212621678,212621678,ED011300257,12/09/2018 15:15,A,K1,Import varh Total,175.3,kvarh
212621678,212621678,ED011300257,12/09/2018 15:30,A,K1,Import varh Total,103.3,kvarh
212621678,212621678,ED011300257,12/09/2018 15:45,A,K1,Import varh Total,176,kvarh
212621678,212621678,ED011300257,12/09/2018 16:00,A,K1,Import varh Total,104.5,kvarh
212621678,212621678,ED011300257,12/09/2018 16:15,A,K1,Import varh Total,188.3,kvarh
212621678,212621678,ED011300257,12/09/2018 16:30,A,K1,Import varh Total,125.4,kvarh
212621678,212621678,ED011300257,12/09/2018 16:45,A,K1,Import varh Total,102.5,kvarh
212621678,212621678,ED011300257,12/09/2018 17:00,A,K1,Import varh Total,198.7,kvarh
212621678,212621678,ED011300257,12/09/2018 17:15,A,K1,Import varh Total,172.6,kvarh
212621678,212621678,ED011300257,12/09/2018 17:30,A,K1,Import varh Total,163.6,kvarh
212621678,212621678,ED011300257,12/09/2018 17:45,A,K1,Import varh Total,127.2,kvarh
212621678,212621678,ED011300257,12/09/2018 18:00,A,K1,Import varh Total,120.2,kvarh
212621678,212621678,ED011300257,12/09/2018 18:15,A,K1,Import varh Total,154.3,kvarh
212621678,212621678,ED011300257,12/09/2018 18:30,A,K1,Import varh Total,103.4,kvarh
212621678,212621678,ED011300257,12/09/2018 18:45,A,K1,Import varh Total,176.4,kvarh
212621678,212621678,ED011300257,12/09/2018 19:00,A,K1,Import varh Total,101.6,kvarh
212621678,212621678,ED011300257,12/09/2018 19:15,A,K1,Import varh Total,196,kvarh
212621678,212621678,ED011300257,12/09/2018 19:30,A,K1,Import varh Total,119.7,kvarh
212621678,212621678,ED011300257,12/09/2018 19:45,A,K1,Import varh Total,105.4,kvarh
212621678,212621678,ED011300257,12/09/2018 20:00,A,K1,Import varh Total,131.7,kvarh
212621678,212621678,ED011300257,12/09/2018 20:15,A,K1,Import varh Total,182.1,kvarh
212621678,212621678,ED011300257,12/09/2018 20:30,A,K1,Import varh Total,192.7,kvarh
212621678,212621678,ED011300257,12/09/2018 20:45,A,K1,Import varh Total,167.5,kvarh
212621678,212621678,ED011300257,12/09/2018 21:00,A,K1,Import varh Total,164.9,kvarh
212621678,212621678,ED011300257,12/09/2018 21:15,A,K1,Import varh Total,169.9,kvarh
212621678,212621678,ED011300257,12/09/2018 21:30,A,K1,Import varh Total,160.1,kvarh
212621678,212621678,ED011300257,12/09/2018 21:45,A,K1,Import varh Total,118.8,kvarh
212621678,212621678,ED011300257,12/09/2018 22:00,A,K1,Import varh Total,195.8,kvarh
212621678,212621678,ED011300257,12/09/2018 22:15,A,K1,Import varh Total,184.9,kvarh
212621678,212621678,ED011300257,12/09/2018 22:30,A,K1,Import varh Total,153.1,kvarh
212621678,212621678,ED011300257,12/09/2018 22:45,A,K1,Import varh Total,153.7,kvarh
212621678,212621678,ED011300257,12/09/2018 23:00,A,K1,Import varh Total,108.3,kvarh
212621678,212621678,ED011300257,12/09/2018 23:15,A,K1,Import varh Total,192.7,kvarh
212621678,212621678,ED011300257,12/09/2018 23:30,A,K1,Import varh Total,117.4,kvarh
212621678,212621678,ED011300257,12/09/2018 23:45,A,K1,Import varh Total,101.7,kvarh
212621678,212621678,ED011300257,12/09/2018 0:00,A,E1,Export Wh Total,186.4,kwh
212621678,212621678,ED011300257,12/09/2018 0:15,A,E1,Export Wh Total,166.2,kwh
212621678,212621678,ED011300257,12/09/2018 0:30,A,E1,Export Wh Total,144.2,kwh
212621678,212621678,ED011300257,12/09/2018 0:45,A,E1,Export Wh Total,119.5,kwh
212621678,212621678,ED011300257,12/09/2018 1:00,A,E1,Export Wh Total,197.2,kwh
212621678,212621678,ED011300257,12/09/2018 1:15,A,E1,Export Wh Total,123.5,kwh
212621678,212621678,ED011300257,12/09/2018 1:30,A,E1,Export Wh Total,197.7,kwh
212621678,212621678,ED011300257,12/09/2018 1:45,A,E1,Export Wh Total,105.1,kwh
212621678,212621678,ED011300257,12/09/2018 2:00,A,E1,Export Wh Total,174.9,kwh
212621678,212621678,ED011300257,12/09/2018 2:15,A,E1,Export Wh Total,163,kwh
212621678,212621678,ED011300257,12/09/2018 2:30,A,E1,Export Wh Total,121.9,kwh
212621678,212621678,ED011300257,12/09/2018 2:45,A,E1,Export Wh Total,193.3,kwh
212621678,212621678,ED011300257,12/09/2018 3:00,A,E1,Export Wh Total,178,kwh
212621678,212621678,ED011300257,12/09/2018 3:15,A,E1,Export Wh Total,194.8,kwh
212621678,212621678,ED011300257,12/09/2018 3:30,A,E1,Export Wh Total,174.1,kwh
212621678,212621678,ED011300257,12/09/2018 3:45,A,E1,Export Wh Total,134.3,kwh
212621678,212621678,ED011300257,12/09/2018 4:00,A,E1,Export Wh Total,102.7,kwh
212621678,212621678,ED011300257,12/09/2018 4:15,A,E1,Export Wh Total,141.7,kwh
212621678,212621678,ED011300257,12/09/2018 4:30,A,E1,Export Wh Total,173.6,kwh
212621678,212621678,ED011300257,12/09/2018 4:45,A,E1,Export Wh Total,153.8,kwh
212621678,212621678,ED011300257,12/09/2018 5:00,A,E1,Export Wh Total,150.8,kwh
212621678,212621678,ED011300257,12/09/2018 5:15,A,E1,Export Wh Total,162.8,kwh
212621678,212621678,ED011300257,12/09/2018 5:30,A,E1,Export Wh Total,177.3,kwh
212621678,212621678,ED011300257,12/09/2018 5:45,A,E1,Export Wh Total,197.8,kwh
212621678,212621678,ED011300257,12/09/2018 6:00,A,E1,Export Wh Total,138.3,kwh
212621678,212621678,ED011300257,12/09/2018 6:15,A,E1,Export Wh Total,145,kwh
212621678,212621678,ED011300257,12/09/2018 6:30,A,E1,Export Wh Total,135.9,kwh
212621678,212621678,ED011300257,12/09/2018 6:45,A,E1,Export Wh Total,172.9,kwh
212621678,212621678,ED011300257,12/09/2018 7:00,A,E1,Export Wh Total,120,kwh
212621678,212621678,ED011300257,12/09/2018 7:15,A,E1,Export Wh Total,110.9,kwh
212621678,212621678,ED011300257,12/09/2018 7:30,A,E1,Export Wh Total,139.5,kwh
212621678,212621678,ED011300257,12/09/2018 7:45,A,E1,Export Wh Total,177.7,kwh
212621678,212621678,ED011300257,12/09/2018 8:00,A,E1,Export Wh Total,111.7,kwh
212621678,212621678,ED011300257,12/09/2018 8:15,A,E1,Export Wh Total,117.5,kwh
212621678,212621678,ED011300257,12/09/2018 8:30,A,E1,Export Wh Total,185.2,kwh
212621678,212621678,ED011300257,12/09/2018 8:45,A,E1,Export Wh Total,178,kwh
212621678,212621678,ED011300257,12/09/2018 9:00,A,E1,Export Wh Total,140.4,kwh
212621678,212621678,ED011300257,12/09/2018 9:15,A,E1,Export Wh Total,189,kwh
212621678,212621678,ED011300257,12/09/2018 9:30,A,E1,Export Wh Total,124.7,kwh
212621678,212621678,ED011300257,12/09/2018 9:45,A,E1,Export Wh Total,175.7,kwh
212621678,212621678,ED011300257,12/09/2018 10:00,A,E1,Export Wh Total,140.1,kwh
212621678,212621678,ED011300257,12/09/2018 10:15,A,E1,Export Wh Total,166.3,kwh
212621678,212621678,ED011300257,12/09/2018 10:30,A,E1,Export Wh Total,134.6,kwh
212621678,212621678,ED011300257,12/09/2018 10:45,A,E1,Export Wh Total,195.5,kwh
212621678,212621678,ED011300257,12/09/2018 11:00,A,E1,Export Wh Total,170.2,kwh
212621678,212621678,ED011300257,12/09/2018 11:15,A,E1,Export Wh Total,184,kwh
212621678,212621678,ED011300257,12/09/2018 11:30,A,E1,Export Wh Total,188,kwh
212621678,212621678,ED011300257,12/09/2018 11:45,A,E1,Export Wh Total,152.1,kwh
212621678,212621678,ED011300257,12/09/2018 12:00,A,E1,Export Wh Total,138.1,kwh
212621678,212621678,ED011300257,12/09/2018 12:15,A,E1,Export Wh Total,189.3,kwh
212621678,212621678,ED011300257,12/09/2018 12:30,A,E1,Export Wh Total,162.3,kwh
212621678,212621678,ED011300257,12/09/2018 12:45,A,E1,Export Wh Total,132,kwh
212621678,212621678,ED011300257,12/09/2018 13:00,A,E1,Export Wh Total,194,kwh
212621678,212621678,ED011300257,12/09/2018 13:15,A,E1,Export Wh Total,124.6,kwh
212621678,212621678,ED011300257,12/09/2018 13:30,A,E1,Export Wh Total,192.7,kwh
212621678,212621678,ED011300257,12/09/2018 13:45,A,E1,Export Wh Total,142.8,kwh
212621678,212621678,ED011300257,12/09/2018 14:00,A,E1,Export Wh Total,183.7,kwh
212621678,212621678,ED011300257,12/09/2018 14:15,A,E1,Export Wh Total,160.7,kwh
212621678,212621678,ED011300257,12/09/2018 14:30,A,E1,Export Wh Total,126.7,kwh
212621678,212621678,ED011300257,12/09/2018 14:45,A,E1,Export Wh Total,144.2,kwh
212621678,212621678,ED011300257,12/09/2018 15:00,A,E1,Export Wh Total,186.2,kwh
212621678,212621678,ED011300257,12/09/2018 15:15,A,E1,Export Wh Total,196.9,kwh
212621678,212621678,ED011300257,12/09/2018 15:30,A,E1,Export Wh Total,149.6,kwh
212621678,212621678,ED011300257,12/09/2018 15:45,A,E1,Export Wh Total,149.8,kwh
212621678,212621678,ED011300257,12/09/2018 16:00,A,E1,Export Wh Total,169.5,kwh
212621678,212621678,ED011300257,12/09/2018 16:15,A,E1,Export Wh Total,150.7,kwh
212621678,212621678,ED011300257,12/09/2018 16:30,A,E1,Export Wh Total,171.6,kwh
212621678,212621678,ED011300257,12/09/2018 16:45,A,E1,Export Wh Total,169,kwh
212621678,212621678,ED011300257,12/09/2018 17:00,A,E1,Export Wh Total,128.6,kwh
212621678,212621678,ED011300257,12/09/2018 17:15,A,E1,Export Wh Total,175.2,kwh
212621678,212621678,ED011300257,12/09/2018 17:30,A,E1,Export Wh Total,194,kwh
212621678,212621678,ED011300257,12/09/2018 17:45,A,E1,Export Wh Total,176.6,kwh
212621678,212621678,ED011300257,12/09/2018 18:00,A,E1,Export Wh Total,195.7,kwh
212621678,212621678,ED011300257,12/09/2018 18:15,A,E1,Export Wh Total,137.1,kwh
212621678,212621678,ED011300257,12/09/2018 18:30,A,E1,Export Wh Total,149.8,kwh
212621678,212621678,ED011300257,12/09/2018 18:45,A,E1,Export Wh Total,108.8,kwh
212621678,212621678,ED011300257,12/09/2018 19:00,A,E1,Export Wh Total,146.1,kwh
212621678,212621678,ED011300257,12/09/2018 19:15,A,E1,Export Wh Total,135.8,kwh
212621678,212621678,ED011300257,12/09/2018 19:30,A,E1,Export Wh Total,186.1,kwh
212621678,212621678,ED011300257,12/09/2018 19:45,A,E1,Export Wh Total,188.2,kwh
212621678,212621678,ED011300257,12/09/2018 20:00,A,E1,Export Wh Total,137.7,kwh
212621678,212621678,ED011300257,12/09/2018 20:15,A,E1,Export Wh Total,189.1,kwh
212621678,212621678,ED011300257,12/09/2018 20:30,A,E1,Export Wh Total,191.5,kwh
212621678,212621678,ED011300257,12/09/2018 20:45,A,E1,Export Wh Total,111.1,kwh
212621678,212621678,ED011300257,12/09/2018 21:00,A,E1,Export Wh Total,107.6,kwh
212621678,212621678,ED011300257,12/09/2018 21:15,A,E1,Export Wh Total,158.8,kwh
212621678,212621678,ED011300257,12/09/2018 21:30,A,E1,Export Wh Total,169.3,kwh
212621678,212621678,ED011300257,12/09/2018 21:45,A,E1,Export Wh Total,173.3,kwh
212621678,212621678,ED011300257,12/09/2018 22:00,A,E1,Export Wh Total,127.5,kwh
212621678,212621678,ED011300257,12/09/2018 22:15,A,E1,Export Wh Total,192.7,kwh
212621678,212621678,ED011300257,12/09/2018 22:30,A,E1,Export Wh Total,137,kwh
212621678,212621678,ED011300257,12/09/2018 22:45,A,E1,Export Wh Total,143.1,kwh
212621678,212621678,ED011300257,12/09/2018 23:00,A,E1,Export Wh Total,102.6,kwh
212621678,212621678,ED011300257,12/09/2018 23:15,A,E1,Export Wh Total,141.4,kwh
212621678,212621678,ED011300257,12/09/2018 23:30,A,E1,Export Wh Total,180.1,kwh
212621678,212621678,ED011300257,12/09/2018 23:45,A,E1,Export Wh Total,139.5,kwh
212621678,212621678,ED011300257,12/09/2018 0:00,A,Q1,Export varh Total,179.1,kvarh
212621678,212621678,ED011300257,12/09/2018 0:15,A,Q1,Export varh Total,101.1,kvarh
212621678,212621678,ED011300257,12/09/2018 0:30,A,Q1,Export varh Total,142,kvarh
212621678,212621678,ED011300257,12/09/2018 0:45,A,Q1,Export varh Total,145.4,kvarh
212621678,212621678,ED011300257,12/09/2018 1:00,A,Q1,Export varh Total,178.6,kvarh
212621678,212621678,ED011300257,12/09/2018 1:15,A,Q1,Export varh Total,167.4,kvarh
212621678,212621678,ED011300257,12/09/2018 1:30,A,Q1,Export varh Total,165.9,kvarh
212621678,212621678,ED011300257,12/09/2018 1:45,A,Q1,Export varh Total,119.6,kvarh
212621678,212621678,ED011300257,12/09/2018 2:00,A,Q1,Export varh Total,163.4,kvarh
212621678,212621678,ED011300257,12/09/2018 2:15,A,Q1,Export varh Total,165.2,kvarh
212621678,212621678,ED011300257,12/09/2018 2:30,A,Q1,Export varh Total,149.8,kvarh
212621678,212621678,ED011300257,12/09/2018 2:45,A,Q1,Export varh Total,101.9,kvarh
212621678,212621678,ED011300257,12/09/2018 3:00,A,Q1,Export varh Total,124.3,kvarh
212621678,212621678,ED011300257,12/09/2018 3:15,A,Q1,Export varh Total,182.7,kvarh
212621678,212621678,ED011300257,12/09/2018 3:30,A,Q1,Export varh Total,186.1,kvarh
